nct_id,dropout_percentage_all,Clinical Title,Overall Status,Trial Phase,Allocation,Start Date,Completion Date,Primary Purpose,City,State,Zipcode,Gender,Minimum Age,New Completion Date,New Start Date,length_of_trial,RUCA2.0,Cleaned_Zipcodes
NCT01248715,0.0,Rapid Empiric Treatment With Oseltamivir Study (RETOS),Completed,Phase 4,Randomized,November 2010,May 2016,Treatment,Louisville,Kentucky,40202,All,18.0,2016-05-01,2010-11-01,2008.0,1.0,40202
NCT01253369,27.27272727,Pazopanib in Patients With Relapsed or Refractory Small Cell Lung Cancer,Completed,Phase 2,,June 2010,December 2014,Treatment,Boston,Massachusetts,02114,All,18.0,2014-12-01,2010-06-01,1644.0,1.0,02114
NCT01253577,2.857142857,A Clinical Evaluation of a Steroid-Coated Sinus Stent When Used Following Functional Endoscopic Sinus Surgery in Patients With Chronic Sinusitis,Completed,Phase 3,Randomized,December 2009,October 2010,Treatment,Fresno,California,93720,All,18.0,2010-10-01,2009-12-01,304.0,1.0,93720
NCT01257230,5.341812676,Efficacy and Safety of 2 Doses of Tiotropium Via Respimat Compared to Placebo in Adolescents With Moderate Persistent Asthma,Completed,Phase 3,Randomized,December 2010,December 2013,Treatment,Plymouth,Minnesota,,All,12.0,2013-12-01,2010-12-01,1096.0,1.0,02360
NCT01258595,0.6667852063,A Study of High-Dose Trivalent Inactivated Influenza Vaccine in Adults 50 to 64 Years of Age,Completed,Phase 2,Randomized,November 2010,April 2011,Prevention,Idaho Falls,Idaho,83404,All,50.0,2011-04-01,2010-11-01,151.0,1.0,83404
NCT01262560,1.863498719,Manuka Honey in Preventing Esophagitis-Related Pain in Patients Receiving Chemotherapy and Radiation Therapy For Lung Cancer,Completed,Phase 2,Randomized,February 2012,November 2014,Supportive Care,Mobile,Alabama,36608,All,18.0,2014-11-01,2012-02-01,1004.0,1.0,36608
NCT01270464,13.94481305,A Study to Evaluate the Efficacy and Safety of Reslizumab (0.3 or 3.0 mg/kg) as Treatment for Patients (12-75 Years of Age) With Eosinophilic Asthma,Completed,Phase 3,Randomized,February 2011,September 2013,Treatment,Anaheim,California,,All,12.0,2013-09-01,2011-02-01,943.0,1.0,92801
NCT01277523,1.003207932,Efficacy and Safety of 2 Doses of Tiotropium Respimat Compared to Placebo in Adolescents With Severe Persistent Asthma,Completed,Phase 3,Randomized,January 2011,October 2013,Treatment,Stockton,California,,All,12.0,2013-10-01,2011-01-01,1004.0,1.0,08559
NCT01285323,12.28448276,A Study to Evaluate the Efficacy and Safety of Reslizumab in Patients With Eosinophilic Asthma,Completed,Phase 3,Randomized,March 2011,April 2014,Treatment,Mobile,Alabama,,All,12.0,2014-04-01,2011-03-01,1127.0,1.0,36602
NCT01285609,36.53439758,Phase 3 Trial in Squamous Non Small Cell Lung Cancer Subjects Comparing Ipilimumab Versus Placebo in Addition to Paclitaxel and Carboplatin,Completed,Phase 3,Randomized,"January 16, 2011","August 22, 2017",Treatment,San Diego,California,92123,All,18.0,2017-08-01,2011-01-01,2404.0,1.0,92123
NCT01287039,11.247909,A Study to Evaluate the Efficacy and Safety of Reslizumab (3.0 mg/kg) in the Reduction of Clinical Asthma Exacerbations in Patients (12-75 Years of Age) With Eosinophilic Asthma,Completed,Phase 3,Randomized,April 2011,March 2014,Treatment,Scottsdale,Arizona,,All,12.0,2014-03-01,2011-04-01,1065.0,1.0,85250
NCT01287364,10.28173954,Evaluation of a Novel Questionnaire to Assess Patient Satisfaction With and Preference of Intranasal Corticosteroids for the Treatment of Allergic Rhinitis,Completed,Phase 3,Randomized,February 2011,April 2011,Treatment,Mission Viejo,California,92691,All,12.0,2011-04-01,2011-02-01,59.0,1.1,92691
NCT01297491,38.48484848,Safety and Efficacy of BKM120 in Patients With Metastatic Non-small Cell Lung Cancer,Completed,Phase 2,Non-Randomized,May 2011,October 2014,Treatment,Chandler,Arizona,85224,All,18.0,2014-10-01,2011-05-01,1249.0,1.0,85224
NCT01307319,2.661531745,Study of an Investigational Nasal Aerosol or Placebo Nasal Aerosol in Children (Ages 6-11) With Seasonal Allergies,Completed,Phase 3,Randomized,March 2011,August 2011,Treatment,Oxford,Alabama,36203,All,6.0,2011-08-01,2011-03-01,153.0,1.0,36203
NCT01311557,0.8448540707,Study of Adacel® Vaccine Administered to Persons 10 Years of Age,Completed,Phase 4,Non-Randomized,March 2011,January 2012,Prevention,Chandler,Arizona,85224,All,10.0,2012-01-01,2011-03-01,306.0,1.0,85224
NCT01312961,11.53846154,"Efficacy, Safety, and Tolerability of Dupilumab in Patients With Persistent Moderate to Severe Eosinophilic Asthma",Completed,Phase 2,Randomized,March 2011,October 2012,Treatment,Anaheim,California,92804,All,18.0,2012-10-01,2011-03-01,580.0,1.0,92804
NCT01313637,11.43583315,A 24-week Evaluation of GSK573719/Vilanterol (125/25mcg) and Components in COPD,Completed,Phase 3,Randomized,"March 1, 2011","April 19, 2012",Treatment,Jasper,Alabama,35501,All,40.0,2012-04-01,2011-03-01,397.0,4.2,35501
NCT01313650,11.90237429,A 24-week Evaluation of GSK573719/Vilanterol (62.5/25mcg) and Components in COPD,Completed,Phase 3,Randomized,"March 1, 2011","April 5, 2012",Treatment,Tucson,Arizona,85723,All,40.0,2012-04-01,2011-03-01,397.0,1.0,85723
NCT01313676,23.33027498,Study to Evaluate the Effect of Fluticasone Furoate/Vilanterol on Survival in Subjects With Chronic Obstructive Pulmonary Disease,Completed,Phase 3,Randomized,"January 25, 2011","July 15, 2015",Treatment,Andalusia,Alabama,36420,All,40.0,2015-07-01,2011-01-01,1642.0,7.0,36420
NCT01316887,21.02377634,"A 52-Week, Multicenter, Randomized, Double-Blind, Parallel-Group, Placebo-Controlled Study to Evaluate the Safety and Tolerability of GSK573719/GW642444 and GSK573719 in Subjects With Chronic Obstructive Pulmonary Disease (COPD)",Completed,Phase 3,Randomized,"January 1, 2011","July 21, 2012",Other,Mobile,Alabama,36608,All,40.0,2012-07-01,2011-01-01,547.0,1.0,36608
NCT01316900,11.02450645,24-week Trial Comparing GSK573719/GW642444 With GW642444 and With Tiotropium in Chronic Obstructive Pulmonary Disease,Completed,Phase 3,Randomized,"March 1, 2011","April 24, 2012",Treatment,Birmingham,Alabama,35216,All,40.0,2012-04-01,2011-03-01,397.0,1.0,35216
NCT01316913,12.76787826,24-week Trial Comparing GSK573719/GW642444 With GSK573719 and With Tiotropium in Chronic Obstructive Pulmonary Disease,Completed,Phase 3,Randomized,March 2011,April 2012,Treatment,Jasper,Alabama,35501,All,40.0,2012-04-01,2011-03-01,397.0,4.2,35501
NCT01323621,4.692192192,Study Evaluating the 24-Hour Pulmonary Function Profile of Fluticasone Furoate (FF) /GW642444 (Vilanterol) (VI) Inhalation Powder 100/25mcg Once Daily Compared With Fluticasone Propionate/Salmeterol Inhalation Powder 250/50mcg Twice Daily in Subjects With Chronic Obstructive Pulmonary Disease (COPD),Completed,Phase 3,Randomized,"March 18, 2011","January 24, 2012",Treatment,Jasper,Alabama,35501,All,40.0,2012-01-01,2011-03-01,306.0,4.2,35501
NCT01323634,7.709385209,Study to Evaluate the 24-Hour Pulmonary Function Profile of Fluticasone Furoate (FF) /GW642444 (Vilanterol) (VI) Inhalation Powder 100/25mcg Once Daily Compared With Fluticasone Propionate/Salmeterol Inhalation Powder 250/50mcg Twice Daily in Subjects With Chronic Obstructive Pulmonary Disease,Completed,Phase 3,Randomized,"March 18, 2011","December 14, 2011",Treatment,Los Angeles,California,90048,All,40.0,2011-12-01,2011-03-01,275.0,1.0,90048
NCT01323660,2.660152009,An Exercise Endurance Study to Evaluate the Effects of Treatment of Chronic Obstructive Pulmonary Disease (COPD) Patients With a Dual Bronchodilator: GSK573719/GW642444.Study B,Completed,Phase 3,Randomized,"March 16, 2011","July 16, 2012",Treatment,Jasper,Alabama,35501,Male,40.0,2012-07-01,2011-03-01,488.0,4.2,35501
NCT01328444,2.442528736,An Exercise Endurance Study to Evaluate the Effects of Treatment of Chronic Obstructive Pulmonary Disease (COPD) Patients With a Dual Bronchodilator: GSK573719/GW642444. Study A,Completed,Phase 3,Randomized,"March 1, 2011","June 14, 2012",Treatment,Phoenix,Arizona,85006,All,40.0,2012-06-01,2011-03-01,458.0,1.0,85006
NCT01330108,14.28571429,Safely Change From Bosentan to Ambrisentan in Pulmonary Hypertension,Completed,Phase 4,,May 2011,June 2012,Treatment,Birmingham,Alabama,35249,All,19.0,2012-06-01,2011-05-01,397.0,1.0,35249
NCT01332292,5.555555556,Pharmacokinetics and PharmacoDynamics of GW685698 in Paedeatric Asthmatic Patients,Completed,Phase 2,Randomized,May 2010,January 2011,Treatment,Cypress,California,90630,All,5.0,2011-01-01,2010-05-01,245.0,1.0,90630
NCT01335464,15.77193984,Safety and Efficacy of BIBF 1120 at High Dose in Idiopathic Pulmonary Fibrosis Patients,Completed,Phase 3,Randomized,April 2011,October 2013,Treatment,Birmingham,Alabama,,All,40.0,2013-10-01,2011-04-01,914.0,1.0,35203
NCT01335477,18.32729594,Safety and Efficacy of BIBF 1120 at High Dose in Idiopathic Pulmonary Fibrosis Patients II,Completed,Phase 3,Randomized,May 2011,October 2013,Treatment,Scottsdale,Arizona,,All,40.0,2013-10-01,2011-05-01,884.0,1.0,85250
NCT01336608,10.73084782,A 24-week Arterial Stiffness Study With Fluticasone Furoate/Vilanterol in COPD,Completed,Phase 3,Randomized,"March 4, 2011","November 4, 2014",Treatment,Birmingham,Alabama,35294,All,40.0,2014-11-01,2011-03-01,1341.0,1.0,35294
NCT01338415,29.66764418,FUTURE 3 Study Extension,Completed,Phase 3,Non-Randomized,"March 8, 2011","May 29, 2020",Treatment,Aurora,Colorado,80045,All,0.25,2020-05-01,2011-03-01,3349.0,1.0,80045
NCT01338636,0.0,An Open-Label Uncontrolled Study of the Safety and Efficacy of Ambrisentan in Participants With Exercise-Induced Pulmonary Arterial Hypertension (PAH),Completed,Phase 4,,September 2008,May 2016,Treatment,Boston,Massachusetts,02115,All,18.0,2016-05-01,2008-09-01,2799.0,1.0,02115
NCT01344759,3.333333333,Dexmedetomidine and Propofol in Children With History of Obstructive Sleep Apnea,Completed,Phase 4,Randomized,June 2009,November 2011,Treatment,Cincinnati,Ohio,45229,All,1.0,2011-11-01,2009-06-01,883.0,1.0,45229
NCT01344824,57.89473684,"Carboplatin, Pemetrexed Disodium, and Bevacizumab for Patients With Stage III or IV Non-Small Cell Lung Cancer Who Are Light/Never Smokers",Completed,Phase 2,,March 2010,"July 20, 2016",Treatment,Asheville,North Carolina,28801,All,18.0,2016-07-01,2010-03-01,2314.0,1.0,28801
NCT01346293,2.890606933,Study of DTap-IPV Compared to DAPTACEL® and IPOL® as the 5th Dose in Children 4 to 6 Years of Age,Completed,Phase 3,Randomized,April 2011,September 2013,Prevention,Birmingham,Alabama,35205,All,4.0,2013-09-01,2011-04-01,884.0,1.0,35205
NCT01349803,1.264124294,PT003 MDI Cardiovascular Safety Study,Completed,Phase 2,Randomized,May 2011,November 2011,Treatment,Glendale,Arizona,,All,40.0,2011-11-01,2011-05-01,184.0,1.0,42740
NCT01351415,11.56037415,A Study of Bevacizumab in Combination With Standard of Care Treatment in Participants With Advanced Non-squamous Non-small Cell Lung Cancer (NSCLC),Completed,Phase 3,Randomized,"June 25, 2011","June 25, 2016",Treatment,Mobile,Alabama,36688,All,18.0,2016-06-01,2011-06-01,1827.0,1.0,36688
NCT01360554,7.110091743,ARCHER 1009 : A Study Of Dacomitinib (PF-00299804) Vs. Erlotinib In The Treatment Of Advanced Non-Small Cell Lung Cancer,Completed,Phase 3,Randomized,"June 16, 2011","September 14, 2015",Treatment,Birmingham,Alabama,35233,All,18.0,2015-09-01,2011-06-01,1553.0,1.0,35233
NCT01366209,5.585279069,Efficacy and Safety of Pirfenidone in Patients With Idiopathic Pulmonary Fibrosis (IPF),Completed,Phase 3,Randomized,June 2011,February 2014,Treatment,Brisbane,California,94005,All,40.0,2014-02-01,2011-06-01,976.0,1.0,94005
NCT01366521,4.554865424,Dose Ranging Pharmacokinetics and Pharmacodynamics Study With Mepolizumab in Asthma Patients With Elevated Eosinophils,Completed,Phase 2,Randomized,February 2011,March 2012,Treatment,Winston-Salem,North Carolina,27103,All,18.0,2012-03-01,2011-02-01,394.0,1.0,27103
NCT01372410,0.8435582822,"A Randomized, Double Blind, Placebo Controlled, Incomplete Block, Crossover, Dose Ranging Study to Evaluate the Dose Response of GSK573719 Administered Once or Twice Daily Over 7 Days in Patients With Chronic Obstructive Pulmonary Disease (COPD)",Completed,Phase 2,Randomized,"July 1, 2011","October 27, 2011",Treatment,Costa Mesa,California,92626,All,40.0,2011-10-01,2011-07-01,92.0,1.0,92626
NCT01375049,4.761904762,Aztreonam Lysine for Pseudomonas Infection Eradication Study,Completed,Phase 2,,August 2011,May 2013,Treatment,Phoenix,Arizona,85016,All,0.25,2013-05-01,2011-08-01,639.0,1.0,85016
NCT01378429,2.380952381,Safety Study of the Potential Inhibitory Effects of Ciclesonide Nasal Aerosol on the Hypothalamic-Pituitary-Adrenal Axis in Subjects 6-11 Years With Perennial Allergic Rhinitis,Completed,Phase 3,Randomized,July 2011,November 2011,Treatment,Costa Mesa,California,92626,All,6.0,2011-11-01,2011-07-01,123.0,1.0,92626
NCT01380327,14.89247312,Biomarkers of Cockroach Sublingual Immunotherapy 2,Completed,Phase 1/Phase 2,Randomized,May 2011,June 2012,Treatment,Chicago,Illinois,60614,All,5.0,2012-06-01,2011-05-01,397.0,1.0,60614
NCT01387230,4.859335038,Evaluate the Efficacy and Safety of GSK573719 Delivered Via a Novel Dry Powder Inhaler in Subjects With COPD,Completed,Phase 3,Randomized,"July 1, 2011","February 13, 2012",Treatment,Sunset,Louisiana,70584,All,40.0,2012-02-01,2011-07-01,215.0,2.0,70584
NCT01387269,14.57031325,Safety and Efficacy of Anamorelin HCl in Patients With Non-Small Cell Lung Cancer-Cachexia (ROMANA 1),Completed,Phase 3,Randomized,July 2011,February 2015,Treatment,Fullerton,California,,All,18.0,2015-02-01,2011-07-01,1311.0,1.0,58441
NCT01387282,16.96969697,Safety and Efficacy of Anamorelin HCl in Patients With Non-Small Cell Lung Cancer-Cachexia (ROMANA 2),Completed,Phase 3,Randomized,July 2011,February 2015,Treatment,Corona,California,,All,18.0,2015-02-01,2011-07-01,1311.0,1.0,11368
NCT01395758,3.921568627,Erlotinib Plus Tivantinib (ARQ 197) Versus Single Agent Chemotherapy in Locally Advanced or Metastatic Non-Small Cell Lung Cancer,Completed,Phase 2,Randomized,July 2011,August 2016,Treatment,Stanford,California,94305,All,18.0,2016-08-01,2011-07-01,1858.0,1.0,94305
NCT01395914,13.05383023,Anamorelin HCl in the Treatment of Non-Small Cell Lung Cancer-Cachexia (NSCLC-C): An Extension Study (ROMANA 3),Completed,Phase 3,Randomized,July 2011,February 2015,Treatment,Corona,California,,All,18.0,2015-02-01,2011-07-01,1311.0,1.0,11368
NCT01401465,3.211009174,"Study To Evaluate Patient Preference, Satisfaction And Efficacy Of a Nasal Aerosol Versus an Aqueous Nasal Spray",Completed,Phase 3,Randomized,July 2011,November 2011,Treatment,Huntington Beach,California,92647,All,12.0,2011-11-01,2011-07-01,123.0,1.0,92647
NCT01404234,3.278688525,Safety of AZLI in Children With Cystic Fibrosis (CF) and Chronic Pseudomonas Aeruginosa in the Lower Airways,Completed,Phase 3,,December 2011,April 2013,Treatment,Aurora,Colorado,80045,All,18.0,2013-04-01,2011-12-01,487.0,1.0,80045
NCT01416571,2.564102564,Immunogenicity and Safety Study of GlaxoSmithKline (GSK) Biologicals' Monovalent Pandemic H5N1 Vaccine in Adults,Completed,Phase 2,,"August 12, 2011","September 28, 2012",Prevention,Mesa,Arizona,85213,All,18.0,2012-09-01,2011-08-01,397.0,1.0,85213
NCT01424813,4.430379747,A 12-week Study to Compare the Efficacy and Safety of Albuterol Spiromax® Versus a Placebo in People 12 Years and Older With Persistent Asthma,Completed,Phase 3,Randomized,December 2012,November 2013,Treatment,Birmingham,Alabama,,All,12.0,2013-11-01,2012-12-01,335.0,1.0,35203
NCT01427309,4.794210519,A Study of Fluzone® High-Dose Vaccine Compared With Fluzone® Vaccine In Elderly Adults,Completed,Phase 4,Randomized,September 2011,November 2013,Prevention,Mobile,Alabama,36608,All,65.0,2013-11-01,2011-09-01,792.0,1.0,36608
NCT01431274,13.78446802,Tiotropium+Olodaterol Fixed Dose Combination (FDC) Versus Tiotropium and Olodaterol in Chronic Obstructive Pulmonary Disease (COPD),Completed,Phase 3,Randomized,September 2011,September 2013,Treatment,Jasper,Alabama,,All,40.0,2013-09-01,2011-09-01,731.0,1.0,14855
NCT01431287,17.06079737,Tiotropium +Olodaterol Fixed Dose Combination (FDC) Versus Tiotropium and Olodaterol in Chronic Obstructive Pulmonary Disease (COPD),Completed,Phase 3,Randomized,September 2011,November 2013,Treatment,Greer,California,,All,40.0,2013-11-01,2011-09-01,792.0,1.0,29650
NCT01431950,11.34453782,Evaluating the Efficacy and Safety of Fluticasone Furoate in the Treatment of Asthma in Adults and Adolescents,Completed,Phase 3,Randomized,September 2011,October 2012,Treatment,Long Beach,California,90808,All,12.0,2012-10-01,2011-09-01,396.0,1.0,90808
NCT01436071,6.611570248,Clinical Study Evaluating Safety and Efficacy of Fluticasone Furoate in People With Asthma,Completed,Phase 3,Randomized,September 2011,August 2012,Treatment,Long Beach,California,90808,All,12.0,2012-08-01,2011-09-01,335.0,1.0,90808
NCT01436110,10.67013502,Clinical Study Evaluating Safety and Efficacy of Fluticasone Furoate and Fluticasone Propionate in People With Asthma,Completed,Phase 3,Randomized,September 2011,September 2012,Treatment,Los Angeles,California,90025,All,12.0,2012-09-01,2011-09-01,366.0,1.0,90025
NCT01437397,19.35722905,"Efficacy, Safety and Tolerability of Aclidinium Bromide/Formoterol Fumarate Compared With Aclidinium Bromide and Formoterol Fumarate in Patients With Moderate to Severe Chronic Obstructive Pulmonary Disease (COPD)",Completed,Phase 3,Randomized,September 2011,February 2013,Treatment,Anniston,Alabama,36207,All,40.0,2013-02-01,2011-09-01,519.0,1.0,36207
NCT01437540,26.90166976,Safety and Tolerability of Aclidinium Bromide/Formoterol Fumarate Compared With Formoterol Fumarate in Patients With Moderate to Severe Chronic Obstructive Pulmonary Disease,Completed,Phase 3,Randomized,"September 19, 2011","April 30, 2013",Treatment,Birmingham,Alabama,35209,All,40.0,2013-04-01,2011-09-01,578.0,1.0,35209
NCT01438307,0.0,Phase II Study of Cabazitaxel-XRP6258 in Advanced Non-Small Cell Lung Cancer,Completed,Phase 2,Randomized,September 2011,September 2015,Treatment,Birmingham,Alabama,35294,All,19.0,2015-09-01,2011-09-01,1461.0,1.0,35294
NCT01439165,1.35278224,Safety and Immunogenicity in Adults of Revaccination With Adacel® Vaccine 10 Years After a Previous Dose,Completed,Phase 4,Randomized,November 2011,February 2017,Prevention,Huntsville,Alabama,35802,All,18.0,2017-02-01,2011-11-01,1919.0,1.0,35802
NCT01443078,4.761904762,"Neoadjuvant Platinum-based Chemotherapy for Patients With Resectable , Non-small Cell Lung Cancer With Switch to Chemotherapy Alternative in Nonresponders (NEOSCAN)",Completed,Phase 2,,October 2011,April 2015,Treatment,Basking Ridge,New Jersey,11725,All,18.0,2015-04-01,2011-10-01,1278.0,1.0,11725
NCT01443845,20.74199622,Roflumilast in Chronic Obstructive Pulmonary Disease (COPD) Patients Treated With Fixed Dose Combinations of Long-acting β2-agonist (LABA) and Inhaled Corticosteroid (ICS),Completed,Phase 4,Randomized,"September 30, 2011","January 31, 2016",Treatment,Anniston,Alabama,36207,All,40.0,2016-01-01,2011-09-01,1583.0,1.0,36207
